registry_import_batch_id	registry_import_row_number	registry_import_status	source_queue_file	source_queue_row_number	track_record_status	track_id_assignment_status	public_title_decision_status	pix_status	lt_pix_status	kkr_status	ci_status	import_notes	batch_row	source_csv	source_id	source_title	proposed_display_title	artist	album	duration	bpm	genre	url_present	batch_flags	triage_status	triage_reason	working_queue_triage_reason
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	1	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	2	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	1	gpm_stl.csv	44077375	TIL I'M DYIN' I'M TRYIN' - INSTRO	TIL I'M DYIN' I'M TRYIN' - INSTRO	gputnam	Busting Out	0:03:25	96.0	Rock, Pop, Indie	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	2	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	3	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	2	gpm_stl.csv	44080078	IMAGINE IF - INSTRO	IMAGINE IF - INSTRO	G Putnam Music	Remembering Forgetting	0:03:27	61.0	Singer/Songwriter	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	3	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	4	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	3	gpm_stl.csv	44080109	SOMEWHERE INSIDE - INSTRO	SOMEWHERE INSIDE - INSTRO	Cindy Youngren	Clearly	0:03:59	69.0	Pop, Indie	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	4	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	5	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	4	gpm_stl.csv	63893177	MY BABY LEFT ME - INSTRO	MY BABY LEFT ME - INSTRO	G Putnam Music	Slight Light	0:03:46	71.0	Folk Rock, BGVs-OHs	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	5	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	6	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	5	gpm_stl.csv	64057105	TIL I'M DYIN' I'M TRYIN'	TIL I'M DYIN' I'M TRYIN'	Zach Linley	Cowboy Country	0:03:25	96.0	Country	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	6	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	7	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	8	gpm_stl.csv	64057147	FEEL FREE - INSTRO	FEEL FREE - INSTRO	G Putnam Music	Desperate n’ Dirty	0:03:27	114.0	Pop, Country	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	7	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	8	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	9	gpm_stl.csv	64057224	MISTY MIDNIGHT BLUE	MISTY MIDNIGHT BLUE	NATU Visinia	NATU Ought To	0:03:19	110.0	Pop/Country	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	8	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	9	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	10	gpm_stl.csv	64057298	OH SO CASUALLY	OH SO CASUALLY	Katie Beste	The Struggle	0:03:22	91.0	Mod Country	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	9	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	10	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	12	gpm_stl.csv	64057483	SWEETER THAN MINE - INSTRO	SWEETER THAN MINE - INSTRO	G Putnam Music	Pretty Pop	0:02:53	168.0	Indie	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	10	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	11	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	14	gpm_stl.csv	64059291	THAT'S A HAVE-TO	THAT'S A HAVE-TO	Jade Lotzow	Female	0:03:35	94.0	Pop, Country	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	11	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	12	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	15	gpm_stl.csv	64059503	ESTOY BIEN - INSTRO	ESTOY BIEN - INSTRO	G Putnam Music	TV/Film	0:03:30	113.0	Cinema, Indie	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	12	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	13	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	16	gpm_stl.csv	64059506	COME BACK-COME BACK - INSTRO	COME BACK-COME BACK - INSTRO	G Putnam Music	Rock till We Drop	0:03:00	99.0	Rock	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	13	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	14	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	18	gpm_stl.csv	64059511	CLAWS - INSTRO	CLAWS - INSTRO	G Putnam Music	Sweet as Sexy	0:03:37	93.0	Indie Rock	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	14	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	15	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	19	gpm_stl.csv	64059521	INTO THE LIGHT - INSTRO	INTO THE LIGHT - INSTRO	G Putnam Music	Synth Nymph	0:02:12	95.0	Indie	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	15	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	16	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	20	gpm_stl.csv	64059708	SANDMAN'S COMIN' - INSTRO	SANDMAN'S COMIN' - INSTRO	G Putnam Music	Busting Out	0:02:46	90.0	Sync Rock	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	16	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	17	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	21	gpm_stl.csv	64059726	CHANGE ME	CHANGE ME	Chris Krause	Change Me	0:03:32	88.0	Folk, Country	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	17	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	18	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	24	gpm_stl.csv	64059773	KENTUCKY IN HER HEART	KENTUCKY IN HER HEART	Alex Fehr	Subtly Simple	0:03:26	150.0	Indie, Country	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	18	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	19	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	28	gpm_stl.csv	68345674	MUSTA BEEN - INSTRO	MUSTA BEEN - INSTRO	G Putnam Music	Synth Nymph	0:02:51	72.0	Sync Indie Pop	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	19	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	20	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	29	gpm_stl.csv	68563938	C'MON  COOL - INSTRO	C'MON  COOL - INSTRO	G Putnam Music	Clubbin'	0:02:54	141.0	Swing	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	20	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	21	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	30	gpm_stl.csv	68836572	MAYBE TONIGHT - 60s - LOFI	MAYBE TONIGHT - 60s - LOFI	Zach Jackson	Classic Rock	0:02:18	154.0	60's Rock	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	21	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	22	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	31	gpm_stl.csv	68836598	I DO SWEAR	I DO SWEAR	Zach Jackson	Countin’ On Countin’ On	0:03:07	95.0	Indie	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	22	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	23	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	32	gpm_stl.csv	68836687	MAYBE TONIGHT - ELV-ISH	MAYBE TONIGHT - ELV-ISH	Zach Jackson	Classic	0:02:18	154.0	Vintage, Rock	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	23	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	24	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	34	gpm_stl.csv	69008710	OPEN ROAD	OPEN ROAD	G Putnam Music	Cowboy Country	0:03:01	117.0	Pop, Rock	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	24	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	25	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	35	gpm_stl.csv	69008730	TOUGH PEOPLE DO	TOUGH PEOPLE DO	KLEIGH	Dealin’ Feelin'	0:03:50	135.0	Folk/Country	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	25	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	26	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	36	gpm_stl.csv	69167937	BEIN' HER MAN	BEIN' HER MAN	Zach Jackson	Dealin' Feelin'	0:03:29	110.0	AC	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	26	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	27	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	37	gpm_stl.csv	69167992	YOU AIN'T SAYIN'	YOU AIN'T SAYIN'	Kris Bradley	Growing Stronger	0:04:03	88.0	Country, Pop	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	27	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	28	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	38	gpm_stl.csv	69167999	IN THE END	IN THE END	Aaron Lotzow	Comin’ Through	0:03:30	88.0	Country, Folk	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	28	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	29	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	40	gpm_stl.csv	69168036	REMEMBER A TIME - INSTRO	REMEMBER A TIME - INSTRO	G Putnam Music	Rembering Forgetting	0:03:39	96.0	Vintage Acoustic	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	29	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	30	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	41	gpm_stl.csv	69168047	REMEMBER A TIME	REMEMBER A TIME	Patrik J Sheridan	Vintage	0:03:09	96.0	Folk, Indie	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	30	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	31	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	42	gpm_stl.csv	69168053	SOMETIMES	SOMETIMES	Billy Harper	Change Me	0:03:30	92.0	Rock, Country	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	31	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	32	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	43	gpm_stl.csv	69168056	SOMEWHERE INSIDE	SOMEWHERE INSIDE	Cindy Youngren	Clearly	0:03:59	69.0	Pop, Indie	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	32	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	33	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	45	gpm_stl.csv	69168066	THERE IS HERE	THERE IS HERE	Chris Krause	Cowboy Country	0:03:03	102.0	Americana	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	33	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	34	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	46	gpm_stl.csv	69169419	C'MON CHRISTMAS!	C'MON CHRISTMAS!	G Putnam Music	Christmas	0:02:54	141.0	Christmas, Cinematic, Film	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	34	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	35	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	47	gpm_stl.csv	69206210	FEEL FREE	FEEL FREE	Ashleigh Brucker	An Ash Bash	0:03:27	114.0	Pop, Country	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	35	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	36	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	48	gpm_stl.csv	69206292	GIVE ME A KISS - Ash	GIVE ME A KISS - Ash	Ashleigh Brucker	Sassy Sweet	0:03:37	72.0	Singer-Songwriter, Rock, Country	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	36	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	37	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	49	gpm_stl.csv	69206458	IMAGINE IF	IMAGINE IF	Alex Wahlbert	Growing Stronger	0:03:27	61.0	Singer/Songwriter, FOLK	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	37	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	38	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	50	gpm_stl.csv	69206646	KEEPIN' IT COUNTRY	KEEPIN' IT COUNTRY	Elle Christine	Elle’s Bells	0:03:13	122.0	Americana, Country	YES		BATCH_CLEAN_PENDING_REVIEW		
